host_since,neighbourhood,city,accommodates,price
2020-10-28,Elysee,Paris,4,71
2015-04-21,Batignolles-Monceau,Paris,1,50
2020-10-28,Palais-Bourbon,Paris,3,102
2014-07-27,Opera,Paris,2,80
2016-06-18,Observatoire,Paris,2,60
2014-10-02,Enclos-St-Laurent,Paris,2,65
2014-07-15,Hotel-de-Ville,Paris,2,60
2012-10-11,Pantheon,Paris,2,152
2016-05-19,Gobelins,Paris,2,59
2016-10-16,Elysee,Paris,2,60
2016-05-07,Popincourt,Paris,2,80
2019-06-14,Temple,Paris,2,70
2016-02-19,Pantheon,Paris,2,60
2017-11-08,Gobelins,Paris,2,50
2016-08-15,Luxembourg,Paris,2,75
2018-07-27,Hotel-de-Ville,Paris,2,70
2016-06-17,Bourse,Paris,2,44
2017-08-06,Vaugirard,Paris,2,110
2013-01-27,Menilmontant,Paris,2,60
2014-10-16,Batignolles-Monceau,Paris,2,65
2015-06-27,Batignolles-Monceau,Paris,2,50
2014-02-20,Reuilly,Paris,2,70
2013-01-27,Menilmontant,Paris,2,59
2012-10-18,Elysee,Paris,2,75
2015-06-17,Bourse,Paris,2,60
2019-07-17,Buttes-Chaumont,Paris,2,65
2019-07-18,Popincourt,Paris,2,55
2014-04-02,Enclos-St-Laurent,Paris,2,48
2013-12-23,Buttes-Montmartre,Paris,2,40
2019-07-25,Popincourt,Paris,2,70
2015-08-21,Bourse,Paris,2,60
2019-09-04,Opera,Paris,2,85
2019-09-22,Reuilly,Paris,2,100
2013-07-10,Temple,Paris,2,30
2016-06-10,Luxembourg,Paris,2,105
2013-12-28,Opera,Paris,2,58
2013-08-23,Batignolles-Monceau,Paris,2,110
2019-01-15,Pantheon,Paris,2,100
2020-02-18,Opera,Paris,2,110
2013-08-07,Enclos-St-Laurent,Paris,2,80
2016-06-21,Buttes-Montmartre,Paris,2,85
2015-06-22,Passy,Paris,2,160
2015-06-21,Vaugirard,Paris,2,70
2015-02-10,Passy,Paris,2,65
2013-10-26,Temple,Paris,2,75
2013-01-26,Menilmontant,Paris,2,29
2016-02-04,Buttes-Montmartre,Paris,2,57
2013-12-14,Buttes-Chaumont,Paris,2,90
2017-07-06,Popincourt,Paris,2,48
2018-04-12,Palais-Bourbon,Paris,2,50
2018-08-22,Menilmontant,Paris,2,50
2014-05-02,Batignolles-Monceau,Paris,2,68
2016-01-04,Gobelins,Paris,2,40
2016-07-23,Opera,Paris,2,55
2019-07-05,Popincourt,Paris,2,70
2017-06-26,Buttes-Montmartre,Paris,2,40
2018-04-04,Menilmontant,Paris,2,60
2015-07-21,Gobelins,Paris,2,69
2017-06-07,Elysee,Paris,2,61
2019-04-14,Luxembourg,Paris,2,135
2014-06-16,Buttes-Montmartre,Paris,2,60
2017-04-25,Elysee,Paris,2,47
2015-07-15,Enclos-St-Laurent,Paris,2,95
2016-01-04,Gobelins,Paris,2,40
2016-10-16,Menilmontant,Paris,2,65
2019-01-24,Buttes-Chaumont,Paris,2,120
2016-01-15,Buttes-Montmartre,Paris,2,60
2013-11-20,Enclos-St-Laurent,Paris,2,80
2015-08-15,Enclos-St-Laurent,Paris,2,60
2015-10-31,Elysee,Paris,2,150
2014-12-01,Batignolles-Monceau,Paris,2,75
2018-07-01,Temple,Paris,2,100
2017-01-19,Passy,Paris,2,100
2017-05-25,Buttes-Chaumont,Paris,2,45
2016-08-11,Hotel-de-Ville,Paris,2,129
2014-05-17,Palais-Bourbon,Paris,2,115
2020-10-28,Batignolles-Monceau,Paris,2,69
2019-01-09,Batignolles-Monceau,Paris,2,45
2020-10-28,Bourse,Paris,2,94
2020-10-28,Vaugirard,Paris,2,46
2020-10-28,Vaugirard,Paris,2,59
2020-10-28,Vaugirard,Paris,2,61
2020-10-28,Vaugirard,Paris,2,61
2020-10-28,Vaugirard,Paris,2,55
2020-10-28,Vaugirard,Paris,2,59
2020-10-28,Vaugirard,Paris,2,59
2020-10-28,Vaugirard,Paris,2,49
2020-10-28,Vaugirard,Paris,2,49
2020-10-28,Luxembourg,Paris,2,47
2020-10-28,Enclos-St-Laurent,Paris,2,53
2020-10-28,Batignolles-Monceau,Paris,2,59
2015-03-09,Buttes-Montmartre,Paris,2,50
2012-11-15,Buttes-Montmartre,Paris,2,45
2015-05-16,Bourse,Paris,2,79
2013-01-30,Opera,Paris,2,85
2015-10-18,Vaugirard,Paris,2,45
2014-06-06,Vaugirard,Paris,2,80
2016-07-13,Bourse,Paris,2,69
2014-10-27,Pantheon,Paris,2,110
2016-11-15,Buttes-Montmartre,Paris,2,48
2015-07-09,Buttes-Montmartre,Paris,2,75
2015-10-01,Buttes-Montmartre,Paris,2,22
2017-01-12,Palais-Bourbon,Paris,2,59
2015-05-13,Palais-Bourbon,Paris,2,79
2014-10-24,Vaugirard,Paris,2,59
2012-12-18,Popincourt,Paris,2,80
2014-08-13,Enclos-St-Laurent,Paris,2,70
2015-06-11,Enclos-St-Laurent,Paris,2,50
2012-08-14,Popincourt,Paris,2,100
2011-07-19,Luxembourg,Paris,2,130
2013-08-04,Buttes-Montmartre,Paris,2,65
2017-01-02,Hotel-de-Ville,Paris,2,70
2017-05-08,Popincourt,Paris,2,55
2015-04-14,Buttes-Montmartre,Paris,2,60
2019-07-07,Popincourt,Paris,2,90
2016-06-20,Buttes-Chaumont,Paris,2,28
2015-08-30,Popincourt,Paris,2,105
2014-11-30,Menilmontant,Paris,2,42
2015-04-10,Buttes-Chaumont,Paris,2,39
2015-04-14,Buttes-Montmartre,Paris,2,60
2017-08-06,Popincourt,Paris,2,59
2014-07-11,Popincourt,Paris,2,79
2016-04-04,Gobelins,Paris,2,45
2016-12-19,Enclos-St-Laurent,Paris,2,65
2015-06-17,Menilmontant,Paris,2,35
2016-03-24,Vaugirard,Paris,2,50
2015-05-22,Bourse,Paris,2,85
2014-08-03,Buttes-Montmartre,Paris,2,35
2019-08-12,Buttes-Montmartre,Paris,2,80
2014-02-07,Buttes-Chaumont,Paris,2,45
2012-02-26,Pantheon,Paris,2,93
2013-09-23,Buttes-Montmartre,Paris,2,90
2019-09-12,Temple,Paris,2,89
2012-06-19,Buttes-Chaumont,Paris,2,62
2015-06-24,Reuilly,Paris,2,90
2014-03-07,Popincourt,Paris,2,55
2014-04-08,Popincourt,Paris,2,95
2013-06-18,Enclos-St-Laurent,Paris,2,52
2019-10-27,Vaugirard,Paris,2,105
2016-02-18,Buttes-Chaumont,Paris,2,100
2015-06-20,Buttes-Montmartre,Paris,2,65
2016-03-23,Menilmontant,Paris,2,68
2016-08-04,Enclos-St-Laurent,Paris,2,85
2019-11-24,Buttes-Montmartre,Paris,2,70
2019-06-24,Enclos-St-Laurent,Paris,2,40
2015-12-15,Enclos-St-Laurent,Paris,2,89
2019-12-05,Menilmontant,Paris,2,81
2012-05-20,Popincourt,Paris,2,45
2014-05-20,Hotel-de-Ville,Paris,2,180
2012-01-07,Buttes-Montmartre,Paris,2,90
2019-07-27,Reuilly,Paris,2,70
2016-03-02,Vaugirard,Paris,2,70
2016-04-21,Opera,Paris,2,65
2016-11-27,Batignolles-Monceau,Paris,2,49
2016-11-06,Popincourt,Paris,2,70
2019-06-20,Palais-Bourbon,Paris,2,65
2012-10-29,Batignolles-Monceau,Paris,2,107
2016-01-26,Louvre,Paris,2,80
2017-06-09,Popincourt,Paris,2,50
2014-07-06,Bourse,Paris,2,85
2014-07-24,Popincourt,Paris,2,70
2013-07-30,Pantheon,Paris,2,150
2015-05-04,Buttes-Montmartre,Paris,2,73
2015-07-01,Popincourt,Paris,3,70
2012-10-10,Popincourt,Paris,2,60
2014-09-10,Buttes-Montmartre,Paris,2,79
2013-02-28,Popincourt,Paris,4,99
2014-06-09,Vaugirard,Paris,2,49
2017-05-26,Luxembourg,Paris,5,190
2018-06-09,Buttes-Montmartre,Paris,4,89
2011-10-24,Buttes-Montmartre,Paris,3,150
2013-11-23,Gobelins,Paris,2,64
2019-01-02,Buttes-Chaumont,Paris,4,80
2014-08-18,Buttes-Montmartre,Paris,2,80
2015-08-31,Vaugirard,Paris,5,150
2013-01-15,Buttes-Chaumont,Paris,4,120
2017-01-24,Observatoire,Paris,3,78
2014-05-10,Popincourt,Paris,2,50
2019-07-04,Reuilly,Paris,4,63
2013-08-07,Reuilly,Paris,4,95
2013-10-22,Buttes-Montmartre,Paris,2,70
2013-06-28,Buttes-Montmartre,Paris,4,90
2014-10-19,Buttes-Montmartre,Paris,2,95
2015-11-22,Batignolles-Monceau,Paris,4,90
2016-01-06,Vaugirard,Paris,4,99
2015-03-27,Passy,Paris,4,89
2012-08-08,Batignolles-Monceau,Paris,3,60
2018-07-05,Menilmontant,Paris,5,110
2013-11-06,Gobelins,Paris,2,94
2019-11-26,Buttes-Montmartre,Paris,4,80
2014-07-14,Popincourt,Paris,4,120
2016-10-24,Pantheon,Paris,2,70
2017-05-01,Temple,Paris,2,250
2015-01-06,Buttes-Montmartre,Paris,4,82
2020-10-28,Popincourt,Paris,4,79
2020-10-28,Vaugirard,Paris,2,55
2012-10-09,Temple,Paris,3,135
2014-04-26,Observatoire,Paris,2,56
2013-07-09,Popincourt,Paris,2,120
2013-08-02,Buttes-Chaumont,Paris,4,75
2019-01-17,Buttes-Montmartre,Paris,2,74
2015-04-15,Buttes-Montmartre,Paris,3,89
2018-05-14,Observatoire,Paris,5,55
2014-04-06,Popincourt,Paris,2,120
2016-10-02,Buttes-Montmartre,Paris,4,100
2014-02-13,Buttes-Chaumont,Paris,4,70
2015-04-01,Gobelins,Paris,4,85
2019-08-11,Observatoire,Paris,4,92
2014-10-16,Buttes-Montmartre,Paris,3,65
2015-08-10,Enclos-St-Laurent,Paris,4,70
2014-08-13,Opera,Paris,2,95
2017-05-25,Gobelins,Paris,2,85
2014-09-29,Popincourt,Paris,3,110
2018-05-09,Buttes-Montmartre,Paris,2,85
2015-01-27,Vaugirard,Paris,2,80
2017-08-18,Buttes-Montmartre,Paris,4,39
2013-03-14,Vaugirard,Paris,2,100
2020-10-28,Vaugirard,Paris,2,54
2013-05-11,Hotel-de-Ville,Paris,3,132
2013-08-04,Opera,Paris,2,89
2015-07-06,Popincourt,Paris,2,90
2015-05-13,Buttes-Montmartre,Paris,4,50
2012-05-13,Enclos-St-Laurent,Paris,2,100
2014-06-28,Buttes-Montmartre,Paris,4,80
2015-07-01,Temple,Paris,4,90
2013-06-25,Buttes-Montmartre,Paris,4,60
2017-05-08,Popincourt,Paris,4,80
2015-08-01,Gobelins,Paris,3,60
2016-02-13,Buttes-Montmartre,Paris,2,95
2015-05-03,Elysee,Paris,4,80
2017-12-07,Enclos-St-Laurent,Paris,3,100
2019-07-29,Opera,Paris,2,58
2013-10-20,Buttes-Montmartre,Paris,2,50
2016-11-19,Louvre,Paris,2,66
2016-12-12,Opera,Paris,2,60
2014-04-01,Temple,Paris,4,135
2013-07-20,Reuilly,Paris,2,80
2012-10-03,Batignolles-Monceau,Paris,2,90
2012-02-18,Enclos-St-Laurent,Paris,3,65
2015-12-17,Buttes-Montmartre,Paris,2,80
2012-07-30,Passy,Paris,2,60
2015-01-06,Buttes-Montmartre,Paris,4,75
2018-10-26,Popincourt,Paris,4,60
2012-10-02,Reuilly,Paris,4,59
2014-06-23,Menilmontant,Paris,4,40
2012-11-05,Buttes-Montmartre,Paris,2,130
2012-10-08,Buttes-Montmartre,Paris,2,55
2015-05-02,Buttes-Montmartre,Paris,3,60
2017-06-28,Buttes-Montmartre,Paris,2,60
2015-04-09,Batignolles-Monceau,Paris,2,59
2015-03-31,Popincourt,Paris,2,80
2014-12-09,Enclos-St-Laurent,Paris,2,50
2015-03-01,Buttes-Montmartre,Paris,4,50
2014-07-18,Buttes-Chaumont,Paris,2,55
2014-11-20,Enclos-St-Laurent,Paris,4,120
2012-11-28,Batignolles-Monceau,Paris,2,70
2015-07-28,Buttes-Montmartre,Paris,2,75
2014-06-26,Buttes-Montmartre,Paris,3,87
2015-09-07,Batignolles-Monceau,Paris,3,79
2015-05-03,Buttes-Chaumont,Paris,2,66
2014-10-20,Batignolles-Monceau,Paris,4,95
2017-06-04,Menilmontant,Paris,2,70
2014-07-14,Enclos-St-Laurent,Paris,2,93
2013-08-01,Opera,Paris,2,70
2012-10-11,Buttes-Chaumont,Paris,4,65
2014-04-08,Enclos-St-Laurent,Paris,2,55
2015-03-22,Bourse,Paris,2,100
2013-10-22,Passy,Paris,2,70
2014-01-06,Buttes-Chaumont,Paris,3,50
2020-10-28,Hotel-de-Ville,Paris,4,103
2018-03-28,Popincourt,Paris,2,75
2013-03-06,Louvre,Paris,2,110
2019-01-23,Hotel-de-Ville,Paris,2,128
2015-07-06,Opera,Paris,2,105
2016-10-09,Popincourt,Paris,2,95
2019-06-30,Vaugirard,Paris,4,92
2014-04-15,Pantheon,Paris,2,90
2012-04-29,Buttes-Montmartre,Paris,2,140
2014-10-24,Palais-Bourbon,Paris,2,220
2015-04-12,Reuilly,Paris,4,95
2015-11-02,Gobelins,Paris,4,110
2014-01-03,Pantheon,Paris,4,70
2019-08-11,Reuilly,Paris,2,60
2015-02-19,Enclos-St-Laurent,Paris,4,120
2019-09-09,Popincourt,Paris,2,50
2015-07-12,Pantheon,Paris,3,113
2014-06-04,Vaugirard,Paris,2,120
2013-12-05,Menilmontant,Paris,2,75
2018-08-09,Reuilly,Paris,4,90
2015-11-19,Batignolles-Monceau,Paris,4,150
2018-07-18,Temple,Paris,3,74
2012-04-11,Menilmontant,Paris,2,89
2018-08-16,Passy,Paris,2,80
2017-01-08,Vaugirard,Paris,2,70
2015-06-14,Batignolles-Monceau,Paris,3,161
2013-07-25,Opera,Paris,2,80
2013-10-10,Pantheon,Paris,2,145
2016-08-28,Bourse,Paris,2,80
2012-10-05,Buttes-Chaumont,Paris,2,70
2016-03-29,Reuilly,Paris,4,120
2012-07-09,Temple,Paris,2,99
2016-01-04,Popincourt,Paris,2,62
2014-06-15,Buttes-Montmartre,Paris,4,85
2017-07-05,Popincourt,Paris,2,55
2012-07-29,Buttes-Montmartre,Paris,2,100
2019-07-06,Buttes-Montmartre,Paris,2,90
2015-08-09,Buttes-Chaumont,Paris,4,55
2017-10-13,Menilmontant,Paris,2,75
2019-08-31,Opera,Paris,3,120
2013-01-26,Batignolles-Monceau,Paris,4,105
2013-08-11,Pantheon,Paris,4,130
2018-12-07,Vaugirard,Paris,2,85
2019-10-25,Popincourt,Paris,2,80
2014-06-23,Bourse,Paris,4,100
2012-08-20,Bourse,Paris,2,120
2012-10-02,Enclos-St-Laurent,Paris,2,70
2014-10-25,Buttes-Montmartre,Paris,2,105
2013-04-16,Buttes-Montmartre,Paris,3,80
2015-08-01,Buttes-Chaumont,Paris,4,70
2016-04-17,Buttes-Chaumont,Paris,4,100
2013-05-08,Opera,Paris,2,75
2013-03-22,Menilmontant,Paris,2,75
2020-10-28,Popincourt,Paris,4,74
2020-10-28,Vaugirard,Paris,4,70
2020-10-28,Vaugirard,Paris,2,101
2020-10-28,Opera,Paris,4,115
2020-10-28,Temple,Paris,4,53
2015-04-29,Buttes-Montmartre,Paris,2,75
2014-06-01,Popincourt,Paris,2,98
2012-10-09,Popincourt,Paris,2,60
2012-06-01,Palais-Bourbon,Paris,2,80
2012-08-26,Popincourt,Paris,2,70
2017-11-30,Louvre,Paris,2,120
2013-02-16,Buttes-Montmartre,Paris,4,90
2016-03-06,Temple,Paris,2,75
2014-04-13,Enclos-St-Laurent,Paris,2,95
2018-03-06,Buttes-Montmartre,Paris,3,100
2012-04-10,Popincourt,Paris,4,150
2015-04-25,Temple,Paris,2,140
2014-08-20,Vaugirard,Paris,2,125
2012-02-21,Buttes-Chaumont,Paris,2,100
2012-10-03,Luxembourg,Paris,1,115
2015-01-22,Buttes-Montmartre,Paris,2,50
2013-07-02,Opera,Paris,2,110
2017-03-22,Opera,Paris,2,179
2012-01-01,Vaugirard,Paris,2,150
2019-06-18,Hotel-de-Ville,Paris,2,60
2015-09-28,Reuilly,Paris,2,95
2013-11-13,Batignolles-Monceau,Paris,2,140
2013-01-20,Buttes-Montmartre,Paris,2,99
2014-04-09,Reuilly,Paris,4,150
2015-05-08,Buttes-Chaumont,Paris,3,120
2013-12-21,Batignolles-Monceau,Paris,4,75
2017-05-17,Temple,Paris,4,120
2014-12-08,Menilmontant,Paris,4,70
2014-08-30,Enclos-St-Laurent,Paris,2,89
2019-01-24,Buttes-Chaumont,Paris,2,70
2015-06-08,Reuilly,Paris,2,60
2018-08-23,Bourse,Paris,2,150
2013-06-30,Enclos-St-Laurent,Paris,4,70
2014-08-31,Buttes-Montmartre,Paris,2,120
2014-03-08,Buttes-Montmartre,Paris,2,50
2014-07-29,Buttes-Chaumont,Paris,2,40
2015-07-27,Buttes-Montmartre,Paris,2,52
2014-06-26,Buttes-Montmartre,Paris,2,120
2015-02-05,Vaugirard,Paris,4,99
2019-03-08,Gobelins,Paris,2,80
2013-11-12,Enclos-St-Laurent,Paris,4,100
2016-01-31,Reuilly,Paris,2,75
2016-06-29,Gobelins,Paris,4,90
2014-07-08,Popincourt,Paris,2,75
2016-05-26,Reuilly,Paris,4,150
2016-04-04,Reuilly,Paris,2,69
2018-04-22,Reuilly,Paris,4,72
2016-03-09,Vaugirard,Paris,2,65
2015-01-26,Observatoire,Paris,4,90
2015-07-16,Passy,Paris,2,110
2012-06-07,Enclos-St-Laurent,Paris,2,120
2014-07-05,Hotel-de-Ville,Paris,2,150
2014-06-19,Popincourt,Paris,2,105
2014-05-20,Buttes-Montmartre,Paris,4,120
2015-06-11,Elysee,Paris,1,83
2013-02-09,Popincourt,Paris,2,70
2013-08-04,Enclos-St-Laurent,Paris,2,150
2014-10-29,Buttes-Montmartre,Paris,2,80
2011-06-28,Temple,Paris,2,79
2015-07-02,Buttes-Montmartre,Paris,2,90
2015-01-29,Batignolles-Monceau,Paris,4,115
2014-09-14,Pantheon,Paris,1,100
2019-11-18,Popincourt,Paris,4,102
2017-06-18,Popincourt,Paris,2,110
2009-09-22,Louvre,Paris,2,180
2015-04-03,Enclos-St-Laurent,Paris,2,96
2018-04-18,Batignolles-Monceau,Paris,2,120
2015-09-03,Popincourt,Paris,2,75
2012-10-31,Buttes-Montmartre,Paris,2,50
2014-01-20,Bourse,Paris,2,95
2017-05-10,Popincourt,Paris,4,140
2015-06-28,Louvre,Paris,3,75
2020-01-07,Popincourt,Paris,4,110
2020-02-03,Popincourt,Paris,4,75
2012-08-18,Elysee,Paris,2,125
2014-01-05,Opera,Paris,4,66
2014-07-25,Buttes-Montmartre,Paris,2,150
2012-10-02,Hotel-de-Ville,Paris,4,130
2016-04-11,Batignolles-Monceau,Paris,2,70
2016-04-20,Reuilly,Paris,2,84
2014-10-27,Bourse,Paris,4,160
2012-10-03,Popincourt,Paris,3,90
2017-03-09,Elysee,Paris,2,150
2014-08-28,Buttes-Montmartre,Paris,3,60
2015-02-20,Pantheon,Paris,4,100
2019-01-14,Buttes-Montmartre,Paris,2,60
2014-03-17,Buttes-Chaumont,Paris,1,60
2018-04-16,Elysee,Paris,2,188
2019-06-30,Hotel-de-Ville,Paris,2,130
2014-07-11,Gobelins,Paris,4,125
2019-04-05,Vaugirard,Paris,4,110
2019-07-25,Opera,Paris,3,150
2019-03-30,Vaugirard,Paris,2,70
2016-04-29,Observatoire,Paris,2,70
2019-08-29,Buttes-Montmartre,Paris,2,70
2015-03-15,Batignolles-Monceau,Paris,2,90
2014-08-19,Passy,Paris,2,200
2019-10-05,Popincourt,Paris,2,100
2016-04-15,Batignolles-Monceau,Paris,2,96
2019-02-17,Buttes-Chaumont,Paris,4,100
2015-06-22,Vaugirard,Paris,2,38
2016-11-12,Louvre,Paris,2,140
2015-08-03,Buttes-Montmartre,Paris,4,80
2019-12-06,Hotel-de-Ville,Paris,2,200
2019-10-09,Batignolles-Monceau,Paris,2,55
2011-12-09,Buttes-Montmartre,Paris,2,90
2020-01-01,Batignolles-Monceau,Paris,2,180
2016-02-14,Vaugirard,Paris,2,95
2017-08-10,Buttes-Chaumont,Paris,4,140
2020-02-11,Bourse,Paris,3,115
2019-07-06,Pantheon,Paris,4,150
2020-03-09,Hotel-de-Ville,Paris,4,220
2014-06-25,Hotel-de-Ville,Paris,4,150
2018-01-23,Passy,Paris,2,180
2016-05-01,Opera,Paris,3,80
2013-03-12,Batignolles-Monceau,Paris,2,180
2019-05-09,Popincourt,Paris,3,100
2014-03-27,Gobelins,Paris,4,70
2013-07-14,Popincourt,Paris,2,60
2014-06-02,Batignolles-Monceau,Paris,3,122
2013-04-12,Buttes-Chaumont,Paris,2,85
2018-03-12,Batignolles-Monceau,Paris,2,100
2016-01-26,Enclos-St-Laurent,Paris,4,100
2012-10-31,Opera,Paris,2,90
2017-05-02,Batignolles-Monceau,Paris,4,80
2012-10-07,Buttes-Montmartre,Paris,4,145
2016-03-09,Hotel-de-Ville,Paris,2,75
2015-03-20,Observatoire,Paris,3,112
2015-07-16,Menilmontant,Paris,4,70
2013-03-25,Buttes-Montmartre,Paris,2,125
2013-11-18,Buttes-Montmartre,Paris,3,95
2019-08-17,Buttes-Chaumont,Paris,3,90
2013-09-07,Popincourt,Paris,3,80
2015-07-24,Enclos-St-Laurent,Paris,4,150
2013-08-06,Buttes-Chaumont,Paris,2,85
2013-05-26,Reuilly,Paris,2,130
2014-07-08,Menilmontant,Paris,2,100
2015-04-15,Temple,Paris,3,100
2016-02-29,Batignolles-Monceau,Paris,2,80
2014-05-26,Luxembourg,Paris,4,180
2016-02-08,Buttes-Montmartre,Paris,2,80
2017-08-14,Vaugirard,Paris,2,110
2017-09-01,Popincourt,Paris,4,110
2011-08-02,Buttes-Montmartre,Paris,4,150
2016-02-17,Buttes-Chaumont,Paris,2,80
2016-11-17,Temple,Paris,4,98
2018-10-26,Popincourt,Paris,4,80
2020-06-02,Popincourt,Paris,2,65
2011-07-06,Buttes-Montmartre,Paris,2,100
2012-07-30,Bourse,Paris,4,100
2020-06-08,Enclos-St-Laurent,Paris,3,90
2018-12-10,Temple,Paris,2,90
2020-06-02,Buttes-Chaumont,Paris,2,70
2012-05-01,Popincourt,Paris,3,80
2013-07-27,Enclos-St-Laurent,Paris,2,100
2015-07-17,Opera,Paris,2,85
2013-05-09,Popincourt,Paris,2,74
2014-07-18,Vaugirard,Paris,2,75
2020-07-08,Opera,Paris,4,95
2015-08-14,Popincourt,Paris,2,95
2016-03-03,Passy,Paris,3,100
2018-11-03,Popincourt,Paris,4,120
2014-03-17,Buttes-Montmartre,Paris,2,60
2014-07-22,Menilmontant,Paris,2,50
2013-06-23,Luxembourg,Paris,4,110
2018-12-16,Menilmontant,Paris,3,90
2016-10-01,Reuilly,Paris,3,70
2016-11-07,Buttes-Chaumont,Paris,2,100
2016-07-10,Bourse,Paris,4,100
2016-01-27,Reuilly,Paris,2,70
2020-10-28,Hotel-de-Ville,Paris,4,99
2016-02-23,Enclos-St-Laurent,Paris,2,55
2013-10-09,Buttes-Montmartre,Paris,2,52
2020-10-28,Temple,Paris,4,76
2020-10-28,Enclos-St-Laurent,Paris,2,118
2020-10-28,Vaugirard,Paris,3,96
2020-12-29,Menilmontant,Paris,2,65
2020-10-28,Hotel-de-Ville,Paris,2,134
2014-05-20,Opera,Paris,4,100
2020-02-21,Luxembourg,Paris,4,100
2020-10-28,Enclos-St-Laurent,Paris,4,49
2012-10-04,Popincourt,Paris,4,150
2014-06-17,Reuilly,Paris,3,72
2015-07-19,Batignolles-Monceau,Paris,2,40
2012-10-05,Louvre,Paris,3,99
2013-04-18,Buttes-Montmartre,Paris,2,80
2014-03-03,Reuilly,Paris,2,53
2015-04-14,Popincourt,Paris,2,49
2012-10-10,Buttes-Montmartre,Paris,2,70
2015-05-30,Buttes-Chaumont,Paris,4,60
2014-08-07,Buttes-Montmartre,Paris,4,70
2015-10-03,Menilmontant,Paris,4,60
2012-10-04,Popincourt,Paris,4,108
2014-04-28,Reuilly,Paris,2,85
2012-09-06,Buttes-Montmartre,Paris,2,70
2016-03-07,Temple,Paris,2,88
2016-02-02,Observatoire,Paris,2,80
2015-04-28,Menilmontant,Paris,2,100
2014-06-25,Observatoire,Paris,2,90
2015-03-02,Menilmontant,Paris,4,79
2017-02-09,Popincourt,Paris,4,85
2014-03-18,Palais-Bourbon,Paris,3,60
2014-10-06,Passy,Paris,2,50
2016-06-27,Pantheon,Paris,2,80
2015-04-13,Popincourt,Paris,4,120
2016-04-30,Opera,Paris,2,139
2019-06-14,Bourse,Paris,4,175
2016-08-23,Popincourt,Paris,2,80
2014-03-18,Pantheon,Paris,4,105
2013-04-24,Louvre,Paris,3,150
2012-10-28,Popincourt,Paris,4,130
2015-04-29,Batignolles-Monceau,Paris,4,150
2016-05-03,Buttes-Montmartre,Paris,4,200
2019-07-26,Palais-Bourbon,Paris,2,180
2014-11-07,Batignolles-Monceau,Paris,2,65
2015-06-24,Buttes-Montmartre,Paris,2,104
2018-03-06,Vaugirard,Paris,2,192
2013-01-15,Menilmontant,Paris,4,130
2013-10-22,Popincourt,Paris,2,80
2013-03-10,Popincourt,Paris,2,85
2014-08-21,Buttes-Montmartre,Paris,2,40
2014-03-23,Enclos-St-Laurent,Paris,2,150
2015-02-18,Popincourt,Paris,2,60
2014-02-14,Popincourt,Paris,2,75
2015-04-29,Buttes-Montmartre,Paris,2,60
2015-04-10,Buttes-Montmartre,Paris,2,110
2019-11-16,Buttes-Montmartre,Paris,4,70
2014-08-05,Vaugirard,Paris,2,108
2014-06-27,Temple,Paris,2,120
2019-11-23,Opera,Paris,4,95
2011-10-01,Menilmontant,Paris,4,87
2015-02-06,Buttes-Montmartre,Paris,2,120
2015-11-19,Buttes-Chaumont,Paris,4,85
2013-07-21,Menilmontant,Paris,2,49
2017-05-29,Buttes-Montmartre,Paris,3,60
2014-07-04,Buttes-Montmartre,Paris,2,100
2016-08-18,Reuilly,Paris,3,59
2012-10-08,Popincourt,Paris,2,139
2014-02-12,Buttes-Montmartre,Paris,3,85
2015-05-04,Buttes-Chaumont,Paris,3,34
2015-05-12,Buttes-Montmartre,Paris,2,70
2013-05-08,Bourse,Paris,4,150
2010-07-23,Pantheon,Paris,4,98
2013-01-10,Popincourt,Paris,2,92
2012-06-05,Hotel-de-Ville,Paris,2,100
2014-04-16,Buttes-Montmartre,Paris,4,80
2014-12-13,Popincourt,Paris,4,80
2015-03-20,Enclos-St-Laurent,Paris,2,79
2016-05-02,Pantheon,Paris,4,125
2013-08-31,Reuilly,Paris,2,95
2017-06-15,Palais-Bourbon,Paris,4,140
2013-03-01,Popincourt,Paris,3,100
2012-01-19,Popincourt,Paris,2,70
2013-07-01,Opera,Paris,2,100
2015-04-03,Observatoire,Paris,4,90
2014-09-22,Batignolles-Monceau,Paris,2,75
2019-01-18,Palais-Bourbon,Paris,3,129
2014-02-24,Buttes-Montmartre,Paris,2,44
2019-09-23,Batignolles-Monceau,Paris,2,59
2014-03-06,Buttes-Montmartre,Paris,1,80
2014-08-07,Buttes-Chaumont,Paris,2,90
2013-03-26,Louvre,Paris,4,98
2013-07-19,Batignolles-Monceau,Paris,2,200
2017-01-15,Opera,Paris,2,95
2020-05-29,Batignolles-Monceau,Paris,2,84
2014-08-12,Enclos-St-Laurent,Paris,2,100
2011-06-25,Buttes-Montmartre,Paris,4,100
2020-06-22,Enclos-St-Laurent,Paris,2,100
2013-08-20,Vaugirard,Paris,4,80
2020-01-30,Popincourt,Paris,4,120
2014-02-16,Passy,Paris,4,110
2013-01-22,Gobelins,Paris,4,54
2016-05-15,Palais-Bourbon,Paris,4,130
2019-12-01,Buttes-Montmartre,Paris,2,70
2014-11-09,Menilmontant,Paris,2,60
2020-07-13,Observatoire,Paris,2,78
2014-02-13,Popincourt,Paris,2,60
2014-07-28,Louvre,Paris,2,100
2015-09-18,Vaugirard,Paris,2,60
2014-04-02,Popincourt,Paris,3,60
